"","shRNAname","label","score"
"Bcl2_1357_sas","Bcl2_1357_sas",0,-5.60320195698692
"Bcl2_1358_sas","Bcl2_1358_sas",0,-7.59228272622308
"Bcl2_1359_sas","Bcl2_1359_sas",0,-5.27966198754302
"Bcl2_136_sas","Bcl2_136_sas",0,-7.08206063670915
"Bcl2_1360_sas","Bcl2_1360_sas",0,-4.84380519558133
"Bcl2_1361_sas","Bcl2_1361_sas",0,-7.70570584007241
"Bcl2_1362_sas","Bcl2_1362_sas",0,-3.75091859245115
"Bcl2_1363_sas","Bcl2_1363_sas",0,-7.64835058138835
"Bcl2_1364_sas","Bcl2_1364_sas",0,-7.57725084693238
"Bcl2_1365_sas","Bcl2_1365_sas",1,1.19354748182385
"Bcl2_1366_sas","Bcl2_1366_sas",0,-8.80042468598523
"Bcl2_1367_sas","Bcl2_1367_sas",0,-4.73817059003116
"Bcl2_1368_sas","Bcl2_1368_sas",0,-9.05929313733532
"Bcl2_1369_sas","Bcl2_1369_sas",0,-9.97281907591292
"Bcl2_137_sas","Bcl2_137_sas",0,-7.10052590715164
"Bcl2_1370_sas","Bcl2_1370_sas",0,-6.32939963801495
"Bcl2_1371_sas","Bcl2_1371_sas",1,-1.1829189826766
"Bcl2_1372_sas","Bcl2_1372_sas",0,-6.15475204112299
"Bcl2_1373_sas","Bcl2_1373_sas",0,-7.97807462174097
"Bcl2_1374_sas","Bcl2_1374_sas",0,-8.2808080592858
"Bcl2_1375_sas","Bcl2_1375_sas",0,-6.29972399076436
"Bcl2_1376_sas","Bcl2_1376_sas",1,-1.69901553698658
"Bcl2_1377_sas","Bcl2_1377_sas",1,-2.9623655861592
"Bcl2_1378_sas","Bcl2_1378_sas",0,-8.60965990092957
"Bcl2_1379_sas","Bcl2_1379_sas",0,-8.57471479502837
"Bcl2_138_sas","Bcl2_138_sas",0,-6.07677601585406
"Bcl2_1380_sas","Bcl2_1380_sas",1,-2.08496250072116
"Bcl2_1381_sas","Bcl2_1381_sas",0,-6.59614640723538
"Bcl2_1382_sas","Bcl2_1382_sas",0,-5.80509718149636
"Bcl2_1383_sas","Bcl2_1383_sas",0,-8.2827741938673
"Bcl2_1384_sas","Bcl2_1384_sas",0,-6.7991425870733
"Bcl2_1385_sas","Bcl2_1385_sas",0,-6.27042726605682
"Bcl2_1386_sas","Bcl2_1386_sas",0,-3.49259256079263
"Bcl2_1387_sas","Bcl2_1387_sas",0,-4.87962843480927
"Bcl2_1388_sas","Bcl2_1388_sas",0,-6.87241691874977
"Bcl2_1389_sas","Bcl2_1389_sas",0,-5.64616081640102
"Bcl2_139_sas","Bcl2_139_sas",0,-6.78290805355045
"Bcl2_1390_sas","Bcl2_1390_sas",0,-7.03127606968839
"Bcl2_1391_sas","Bcl2_1391_sas",0,-7.23121918362779
"Bcl2_1392_sas","Bcl2_1392_sas",0,-6.51662545704936
"Bcl2_1393_sas","Bcl2_1393_sas",0,-7.98756572846067
"Bcl2_1394_sas","Bcl2_1394_sas",0,-6.31285442153223
"Bcl2_1395_sas","Bcl2_1395_sas",0,-5.98559213620234
"Bcl2_1396_sas","Bcl2_1396_sas",0,-3.83046485156683
"Bcl2_1397_sas","Bcl2_1397_sas",0,-7.11860498037751
"Bcl2_1398_sas","Bcl2_1398_sas",1,-2.87744375108173
"Bcl2_1399_sas","Bcl2_1399_sas",0,-4.53764406365212
"Bcl2_140_sas","Bcl2_140_sas",0,-4.67325686658282
"Bcl2_1400_sas","Bcl2_1400_sas",0,-6.60715956040038
"Bcl2_1401_sas","Bcl2_1401_sas",0,-6.28433434669025
"Bcl2_1402_sas","Bcl2_1402_sas",1,-0.926221405793072
"Bcl2_1403_sas","Bcl2_1403_sas",1,-1.87116212575016
"Bcl2_1404_sas","Bcl2_1404_sas",0,-5.84281241986318
"Bcl2_1405_sas","Bcl2_1405_sas",0,-8.0789300310079
"Bcl2_1406_sas","Bcl2_1406_sas",0,-6.66279327260528
"Bcl2_1407_sas","Bcl2_1407_sas",0,-6.62039566608098
"Bcl2_1408_sas","Bcl2_1408_sas",0,-6.30942215088333
"Bcl2_1409_sas","Bcl2_1409_sas",0,-6.75464008404393
"Bcl2_141_sas","Bcl2_141_sas",0,-4.61440934524794
"Bcl2_1410_sas","Bcl2_1410_sas",1,-0.666602580062834
"Bcl2_1411_sas","Bcl2_1411_sas",0,-6.94693515239255
"Bcl2_1412_sas","Bcl2_1412_sas",0,-6.87545814998904
"Bcl2_1413_sas","Bcl2_1413_sas",0,-6.35108634268277
"Bcl2_1414_sas","Bcl2_1414_sas",0,-7.20942043264926
"Bcl2_1415_sas","Bcl2_1415_sas",1,0.0250270712109435
"Bcl2_1416_sas","Bcl2_1416_sas",1,1.35093031195213
"Bcl2_1417_sas","Bcl2_1417_sas",1,0.286847694765829
"Bcl2_1418_sas","Bcl2_1418_sas",1,-2.36016199073379
"Bcl2_1419_sas","Bcl2_1419_sas",1,1.16724093341608
"Bcl2_142_sas","Bcl2_142_sas",0,-4.83088904888599
"Bcl2_1420_sas","Bcl2_1420_sas",1,3.21970771803496
"Bcl2_1421_sas","Bcl2_1421_sas",1,0.92647258617656
"Bcl2_1422_sas","Bcl2_1422_sas",1,-0.919859614108657
"Bcl2_1423_sas","Bcl2_1423_sas",0,-3.06132943687535
"Bcl2_1424_sas","Bcl2_1424_sas",0,-8.82308245388308
"Bcl2_1425_sas","Bcl2_1425_sas",0,-3.91125962486795
"Bcl2_1426_sas","Bcl2_1426_sas",0,-6.2378667154832
"Bcl2_1427_sas","Bcl2_1427_sas",0,-9.32826655022602
"Bcl2_1428_sas","Bcl2_1428_sas",0,-8.68175940292876
"Bcl2_1429_sas","Bcl2_1429_sas",0,-7.64691542046641
"Bcl2_143_sas","Bcl2_143_sas",0,-5.9363374401353
"Bcl2_1430_sas","Bcl2_1430_sas",0,-8.76681315426536
"Bcl2_1431_sas","Bcl2_1431_sas",0,-4.6675090471639
"Bcl2_1432_sas","Bcl2_1432_sas",1,-2.56196369408631
"Bcl2_1433_sas","Bcl2_1433_sas",0,-8.3342209140265
"Bcl2_1434_sas","Bcl2_1434_sas",0,-8.10505027227665
"Bcl2_1435_sas","Bcl2_1435_sas",0,-6.65733882302182
"Bcl2_1436_sas","Bcl2_1436_sas",0,-8.33699955798144
"Bcl2_1437_sas","Bcl2_1437_sas",0,-7.63655175531765
"Bcl2_1438_sas","Bcl2_1438_sas",1,-2.38142118545574
"Bcl2_1439_sas","Bcl2_1439_sas",1,-1.61068915646402
"Bcl2_144_sas","Bcl2_144_sas",0,-5.6022855721246
"Bcl2_1440_sas","Bcl2_1440_sas",1,-0.581109590028153
"Bcl2_1441_sas","Bcl2_1441_sas",0,-5.76812360784406
"Bcl2_1442_sas","Bcl2_1442_sas",1,-0.0830621008448515
"Bcl2_1443_sas","Bcl2_1443_sas",0,-5.21805210972106
"Bcl2_1444_sas","Bcl2_1444_sas",0,-4.2373723370659
"Bcl2_1445_sas","Bcl2_1445_sas",1,-2.58119298015982
"Bcl2_1446_sas","Bcl2_1446_sas",1,2.93887727553269
"Bcl2_1447_sas","Bcl2_1447_sas",0,-5.39132428698107
"Bcl2_1448_sas","Bcl2_1448_sas",1,1.67988280869682
"Bcl2_1449_sas","Bcl2_1449_sas",1,-2.4382301371756
"Bcl2_145_sas","Bcl2_145_sas",0,-5.63660640492717
"Bcl2_1450_sas","Bcl2_1450_sas",1,-1.15981749119795
"Bcl2_1451_sas","Bcl2_1451_sas",1,-1.55195852026952
"Bcl2_1452_sas","Bcl2_1452_sas",0,-5.58121399758523
"Bcl2_1453_sas","Bcl2_1453_sas",1,1.87086137608219
"Bcl2_1454_sas","Bcl2_1454_sas",1,0.945036913668661
"Bcl2_1455_sas","Bcl2_1455_sas",0,-4.22269559258113
"Bcl2_1456_sas","Bcl2_1456_sas",0,-9.66681245059121
"Bcl2_1457_sas","Bcl2_1457_sas",0,-3.48265372222446
"Bcl2_1458_sas","Bcl2_1458_sas",0,-4.89342068201056
"Bcl2_1459_sas","Bcl2_1459_sas",1,-1.42387621129903
"Bcl2_146_sas","Bcl2_146_sas",0,-3.89067985676233
"Bcl2_1460_sas","Bcl2_1460_sas",0,-4.57341544274269
"Bcl2_1461_sas","Bcl2_1461_sas",1,1.46133722297897
"Bcl2_1462_sas","Bcl2_1462_sas",0,-8.9897572562338
"Bcl2_1463_sas","Bcl2_1463_sas",1,-0.598062275878062
"Bcl2_1464_sas","Bcl2_1464_sas",0,-10.1626219796623
"Bcl2_1465_sas","Bcl2_1465_sas",1,0.322619249734181
"Bcl2_1466_sas","Bcl2_1466_sas",0,-6.22111323065966
"Bcl2_1467_sas","Bcl2_1467_sas",0,-8.79775258783967
"Bcl2_1468_sas","Bcl2_1468_sas",0,-7.8922790848382
"Bcl2_1469_sas","Bcl2_1469_sas",0,-7.50140750780353
"Bcl2_147_sas","Bcl2_147_sas",0,-5.0659284803044
"Bcl2_1470_sas","Bcl2_1470_sas",0,-6.56206065591459
"Bcl2_1471_sas","Bcl2_1471_sas",0,-6.38398875080196
"Bcl2_1472_sas","Bcl2_1472_sas",0,-7.62928301694497
"Bcl2_1473_sas","Bcl2_1473_sas",0,-6.55638264094266
"Bcl2_1474_sas","Bcl2_1474_sas",1,2.02101705704339
"Bcl2_1475_sas","Bcl2_1475_sas",1,-2.28763735191758
"Bcl2_1476_sas","Bcl2_1476_sas",0,-7.01105384415481
"Bcl2_1477_sas","Bcl2_1477_sas",1,0.407871353775162
"Bcl2_1478_sas","Bcl2_1478_sas",0,-7.79605329960874
"Bcl2_1479_sas","Bcl2_1479_sas",0,-7.63339327034745
"Bcl2_148_sas","Bcl2_148_sas",0,-5.18968918353563
"Bcl2_1480_sas","Bcl2_1480_sas",0,-7.79086509742983
"Bcl2_1481_sas","Bcl2_1481_sas",1,-2.7203894558677
"Bcl2_1482_sas","Bcl2_1482_sas",0,-4.65697852756433
"Bcl2_1483_sas","Bcl2_1483_sas",0,-6.57025513618411
"Bcl2_1484_sas","Bcl2_1484_sas",0,-3.83680176658439
"Bcl2_1485_sas","Bcl2_1485_sas",0,-6.97891378041687
"Bcl2_1486_sas","Bcl2_1486_sas",0,-6.08402263411205
"Bcl2_1487_sas","Bcl2_1487_sas",0,-4.74975686836637
"Bcl2_1488_sas","Bcl2_1488_sas",0,-3.60004949417648
"Bcl2_1489_sas","Bcl2_1489_sas",0,-4.33088904888599
"Bcl2_149_sas","Bcl2_149_sas",1,-1.79248125036058
"Bcl2_1490_sas","Bcl2_1490_sas",0,-6.87178609446782
"Bcl2_1491_sas","Bcl2_1491_sas",1,-1.31927829303479
"Bcl2_1492_sas","Bcl2_1492_sas",0,-6.11710933911924
"Bcl2_1493_sas","Bcl2_1493_sas",0,-4.88077561622224
"Bcl2_1494_sas","Bcl2_1494_sas",0,-7.16482810475981
"Bcl2_1495_sas","Bcl2_1495_sas",0,-6.84886389130324
"Bcl2_1496_sas","Bcl2_1496_sas",0,-6.28540221886225
"Bcl2_1497_sas","Bcl2_1497_sas",0,-8.09777261407444
"Bcl2_1498_sas","Bcl2_1498_sas",0,-6.54736875252405
"Bcl2_1499_sas","Bcl2_1499_sas",0,-6.7642881011676
"Bcl2_15_sas","Bcl2_15_sas",0,-6.14917450782909
"Bcl2_150_sas","Bcl2_150_sas",1,-1.79248125036058
"Bcl2_1500_sas","Bcl2_1500_sas",1,0
"Bcl2_1501_sas","Bcl2_1501_sas",0,-7.3423195277904
"Bcl2_1502_sas","Bcl2_1502_sas",0,-4.66992500144231
"Bcl2_1503_sas","Bcl2_1503_sas",0,-6.62817806775708
"Bcl2_1504_sas","Bcl2_1504_sas",0,-5.65757478112815
"Bcl2_1505_sas","Bcl2_1505_sas",0,-4.55164390420601
"Bcl2_1506_sas","Bcl2_1506_sas",0,-4.55164390420601
"Bcl2_1507_sas","Bcl2_1507_sas",0,-5.8968016546397
"Bcl2_1508_sas","Bcl2_1508_sas",0,-4.66992500144231
"Bcl2_1509_sas","Bcl2_1509_sas",0,-5.62337029924657
"Bcl2_151_sas","Bcl2_151_sas",0,-5.42470255047388
"Bcl2_1510_sas","Bcl2_1510_sas",0,-5.8071248638447
"Bcl2_1511_sas","Bcl2_1511_sas",0,-5.0007040971964
"Bcl2_1512_sas","Bcl2_1512_sas",0,-3.89395127969572
"Bcl2_1513_sas","Bcl2_1513_sas",0,-5.25091859245115
"Bcl2_1514_sas","Bcl2_1514_sas",0,-5.14616081640102
"Bcl2_1515_sas","Bcl2_1515_sas",0,-6.17960024256682
"Bcl2_1516_sas","Bcl2_1516_sas",1,-2.29248125036058
"Bcl2_1517_sas","Bcl2_1517_sas",1,-2.79248125036058
"Bcl2_1518_sas","Bcl2_1518_sas",0,-5.16769517734696
"Bcl2_1519_sas","Bcl2_1519_sas",0,-5.39964081076096
"Bcl2_152_sas","Bcl2_152_sas",0,-5.00770752619334
"Bcl2_1520_sas","Bcl2_1520_sas",0,-3.19257169494551
"Bcl2_1521_sas","Bcl2_1521_sas",0,-5.33709613407284
"Bcl2_1522_sas","Bcl2_1522_sas",0,-6.36894053842889
"Bcl2_1523_sas","Bcl2_1523_sas",0,-5.73532943703028
"Bcl2_1524_sas","Bcl2_1524_sas",0,-7.13082710783875
"Bcl2_1525_sas","Bcl2_1525_sas",0,-5.66769517734696
"Bcl2_1526_sas","Bcl2_1526_sas",0,-7.14414467109049
"Bcl2_1527_sas","Bcl2_1527_sas",0,-6.83088904888599
"Bcl2_1528_sas","Bcl2_1528_sas",0,-7.32608637675485
"Bcl2_1529_sas","Bcl2_1529_sas",0,-6.12633271622513
"Bcl2_153_sas","Bcl2_153_sas",1,-2.48435193475523
"Bcl2_1530_sas","Bcl2_1530_sas",0,-6.18643253005629
"Bcl2_1531_sas","Bcl2_1531_sas",0,-5.99929521487266
"Bcl2_1532_sas","Bcl2_1532_sas",0,-5.43709321526791
"Bcl2_1533_sas","Bcl2_1533_sas",0,-7.78774007876241
"Bcl2_1534_sas","Bcl2_1534_sas",0,-7.4444667325672
"Bcl2_1535_sas","Bcl2_1535_sas",0,-7.99051602918051
"Bcl2_1536_sas","Bcl2_1536_sas",0,-5.861606990694
"Bcl2_1537_sas","Bcl2_1537_sas",0,-4.94948960231126
"Bcl2_1538_sas","Bcl2_1538_sas",1,-2.19786201211101
"Bcl2_1539_sas","Bcl2_1539_sas",0,-7.43662592145106
"Bcl2_154_sas","Bcl2_154_sas",0,-6.20323538426464
"Bcl2_1540_sas","Bcl2_1540_sas",0,-8.03887727301022
"Bcl2_1541_sas","Bcl2_1541_sas",1,0.420788331068806
"Bcl2_1542_sas","Bcl2_1542_sas",1,-0.40515112783222
"Bcl2_1543_sas","Bcl2_1543_sas",0,-5.71805210972106
"Bcl2_1544_sas","Bcl2_1544_sas",1,3.05672580031825
"Bcl2_1545_sas","Bcl2_1545_sas",1,-1.88523273348983
"Bcl2_1546_sas","Bcl2_1546_sas",0,-8.88339384631048
"Bcl2_1547_sas","Bcl2_1547_sas",0,-3.95492511752409
"Bcl2_1548_sas","Bcl2_1548_sas",0,-6.83759260697769
"Bcl2_1549_sas","Bcl2_1549_sas",0,-7.23523411525671
"Bcl2_155_sas","Bcl2_155_sas",0,-5.67214795395791
"Bcl2_1550_sas","Bcl2_1550_sas",1,-0.35507636899696
"Bcl2_1551_sas","Bcl2_1551_sas",0,-8.86918139618294
"Bcl2_1552_sas","Bcl2_1552_sas",0,-3.30488700348571
"Bcl2_1553_sas","Bcl2_1553_sas",0,-6.37241691874977
"Bcl2_1554_sas","Bcl2_1554_sas",0,-5.18268278259981
"Bcl2_1555_sas","Bcl2_1555_sas",0,-8.18177651329845
"Bcl2_1556_sas","Bcl2_1556_sas",0,-3.46464107336967
"Bcl2_1557_sas","Bcl2_1557_sas",1,-2.12628015711399
"Bcl2_1558_sas","Bcl2_1558_sas",1,-1.88858595828061
"Bcl2_1559_sas","Bcl2_1559_sas",0,-7.31734881314586
"Bcl2_156_sas","Bcl2_156_sas",0,-3.35021985907055
"Bcl2_1560_sas","Bcl2_1560_sas",0,-4.21697003656546
"Bcl2_1561_sas","Bcl2_1561_sas",1,1.17009515064005
"Bcl2_1562_sas","Bcl2_1562_sas",1,1.94693384211067
"Bcl2_1563_sas","Bcl2_1563_sas",0,-8.57553800776454
"Bcl2_1564_sas","Bcl2_1564_sas",0,-7.33103215919704
"Bcl2_1565_sas","Bcl2_1565_sas",0,-4.90929108874043
"Bcl2_1566_sas","Bcl2_1566_sas",0,-8.24498668155573
"Bcl2_1567_sas","Bcl2_1567_sas",0,-7.34127787054016
"Bcl2_1568_sas","Bcl2_1568_sas",0,-7.29039426314856
"Bcl2_1569_sas","Bcl2_1569_sas",0,-3.55395163741746
"Bcl2_157_sas","Bcl2_157_sas",0,-3
"Bcl2_1570_sas","Bcl2_1570_sas",0,-7.27420024953372
"Bcl2_1571_sas","Bcl2_1571_sas",0,-5.41960189404847
"Bcl2_1572_sas","Bcl2_1572_sas",0,-3.00352854856935
"Bcl2_1573_sas","Bcl2_1573_sas",0,-6.44930069370197
"Bcl2_1574_sas","Bcl2_1574_sas",0,-8.38141160500871
"Bcl2_1575_sas","Bcl2_1575_sas",0,-7.57582541498671
"Bcl2_1576_sas","Bcl2_1576_sas",0,-5.33088904888599
"Bcl2_1577_sas","Bcl2_1577_sas",0,-7.44948960231126
"Bcl2_1578_sas","Bcl2_1578_sas",0,-7.02738693861497
"Bcl2_1579_sas","Bcl2_1579_sas",0,-7.89231742277876
"Bcl2_158_sas","Bcl2_158_sas",0,-5.44589185160915
"Bcl2_1580_sas","Bcl2_1580_sas",0,-7.88584789492501
"Bcl2_1581_sas","Bcl2_1581_sas",0,-6.01135728652238
"Bcl2_1582_sas","Bcl2_1582_sas",0,-6.04040876380416
"Bcl2_1583_sas","Bcl2_1583_sas",0,-4.69615871138938
"Bcl2_1584_sas","Bcl2_1584_sas",1,-2.45815301117619
"Bcl2_1585_sas","Bcl2_1585_sas",0,-6.47180685080702
"Bcl2_1586_sas","Bcl2_1586_sas",0,-6.82017896241519
"Bcl2_1587_sas","Bcl2_1587_sas",0,-5.42579375627639
"Bcl2_1588_sas","Bcl2_1588_sas",0,-7.29724978220756
"Bcl2_1589_sas","Bcl2_1589_sas",0,-7.3064918251727
"Bcl2_159_sas","Bcl2_159_sas",1,-0.926626316003223
"Bcl2_1590_sas","Bcl2_1590_sas",0,-6.45793968941789
"Bcl2_1591_sas","Bcl2_1591_sas",0,-7.34396119331564
"Bcl2_1592_sas","Bcl2_1592_sas",0,-7.41223079259874
"Bcl2_1593_sas","Bcl2_1593_sas",0,-5.94132152468092
"Bcl2_1594_sas","Bcl2_1594_sas",0,-8.21779443959135
"Bcl2_1595_sas","Bcl2_1595_sas",0,-7.44608165493098
"Bcl2_1596_sas","Bcl2_1596_sas",0,-7.42019227535583
"Bcl2_1597_sas","Bcl2_1597_sas",0,-6.09279908094838
"Bcl2_1598_sas","Bcl2_1598_sas",0,-7.56011893867098
"Bcl2_1599_sas","Bcl2_1599_sas",0,-4.40023426823618
"Bcl2_16_sas","Bcl2_16_sas",1,-2.07408051357533
"Bcl2_160_sas","Bcl2_160_sas",1,-1.69562457769563
"Bcl2_1600_sas","Bcl2_1600_sas",0,-8.11111444056776
"Bcl2_1601_sas","Bcl2_1601_sas",0,-7.26431862212301
"Bcl2_1602_sas","Bcl2_1602_sas",0,-7.60806977821257
"Bcl2_1603_sas","Bcl2_1603_sas",0,-8.35974788917666
"Bcl2_1604_sas","Bcl2_1604_sas",0,-7.57693432761162
"Bcl2_1605_sas","Bcl2_1605_sas",0,-7.11298026361808
"Bcl2_1606_sas","Bcl2_1606_sas",0,-7.23434838245004
"Bcl2_1607_sas","Bcl2_1607_sas",0,-7.13202884179481
"Bcl2_1608_sas","Bcl2_1608_sas",0,-8.73128308755417
"Bcl2_1609_sas","Bcl2_1609_sas",0,-7.95532136523481
"Bcl2_161_sas","Bcl2_161_sas",0,-5.20681396451209
"Bcl2_1610_sas","Bcl2_1610_sas",0,-8.12086126186326
"Bcl2_1611_sas","Bcl2_1611_sas",0,-7.12411204483424
"Bcl2_1612_sas","Bcl2_1612_sas",0,-6.00910008940661
"Bcl2_1613_sas","Bcl2_1613_sas",0,-4.54979247254057
"Bcl2_1614_sas","Bcl2_1614_sas",0,-7.24348034319483
"Bcl2_1615_sas","Bcl2_1615_sas",0,-7.51131394542702
"Bcl2_1616_sas","Bcl2_1616_sas",0,-5.41855113272583
"Bcl2_1617_sas","Bcl2_1617_sas",0,-7.78299727954109
"Bcl2_1618_sas","Bcl2_1618_sas",0,-8.285283644436
"Bcl2_1619_sas","Bcl2_1619_sas",0,-7.51937377810866
"Bcl2_162_sas","Bcl2_162_sas",0,-5.03840779852542
"Bcl2_1620_sas","Bcl2_1620_sas",0,-7.5926700269145
"Bcl2_1621_sas","Bcl2_1621_sas",0,-3.89401655706063
"Bcl2_1622_sas","Bcl2_1622_sas",0,-6.70436389025541
"Bcl2_1623_sas","Bcl2_1623_sas",0,-5.34412515456659
"Bcl2_1624_sas","Bcl2_1624_sas",0,-6.19562179471372
"Bcl2_1625_sas","Bcl2_1625_sas",0,-6.23761338887113
"Bcl2_1626_sas","Bcl2_1626_sas",0,-6.4344112773875
"Bcl2_1627_sas","Bcl2_1627_sas",0,-6.75612332141459
"Bcl2_1628_sas","Bcl2_1628_sas",0,-6.56206065591459
"Bcl2_1629_sas","Bcl2_1629_sas",0,-6.68541180324038
"Bcl2_163_sas","Bcl2_163_sas",0,-4.4305434529977
"Bcl2_1630_sas","Bcl2_1630_sas",0,-6.32192809488736
"Bcl2_1631_sas","Bcl2_1631_sas",0,-5.8103390210677
"Bcl2_1632_sas","Bcl2_1632_sas",0,-6.3019290609214
"Bcl2_1633_sas","Bcl2_1633_sas",0,-6.70535816680214
"Bcl2_1634_sas","Bcl2_1634_sas",0,-5.36989030488663
"Bcl2_1635_sas","Bcl2_1635_sas",0,-6.49042680318987
"Bcl2_1636_sas","Bcl2_1636_sas",0,-6.35454190627517
"Bcl2_1637_sas","Bcl2_1637_sas",0,-6.95231731083408
"Bcl2_1638_sas","Bcl2_1638_sas",0,-5.59057612843278
"Bcl2_1639_sas","Bcl2_1639_sas",0,-5.4211751717069
"Bcl2_164_sas","Bcl2_164_sas",0,-5.14960400919364
"Bcl2_1640_sas","Bcl2_1640_sas",0,-8.21428640922365
"Bcl2_1641_sas","Bcl2_1641_sas",0,-7.11519788794271
"Bcl2_1642_sas","Bcl2_1642_sas",0,-4.72560555591616
"Bcl2_1643_sas","Bcl2_1643_sas",0,-3.22924045673443
"Bcl2_1644_sas","Bcl2_1644_sas",0,-5.60715956040038
"Bcl2_1645_sas","Bcl2_1645_sas",0,-3.59957441154424
"Bcl2_1646_sas","Bcl2_1646_sas",0,-6.94208525955422
"Bcl2_1647_sas","Bcl2_1647_sas",0,-7.82963562108071
"Bcl2_1648_sas","Bcl2_1648_sas",0,-6.56011893867098
"Bcl2_1649_sas","Bcl2_1649_sas",0,-7.67214795395791
"Bcl2_165_sas","Bcl2_165_sas",0,-6.17877600230904
"Bcl2_1650_sas","Bcl2_1650_sas",1,-1.71576372589149
"Bcl2_1651_sas","Bcl2_1651_sas",0,-4.53840779852542
"Bcl2_1652_sas","Bcl2_1652_sas",0,-5.70097306198827
"Bcl2_1653_sas","Bcl2_1653_sas",0,-5.65757478112815
"Bcl2_1654_sas","Bcl2_1654_sas",0,-6.78753323228933
"Bcl2_1655_sas","Bcl2_1655_sas",0,-6.73073972364308
"Bcl2_1656_sas","Bcl2_1656_sas",0,-8.40816685215704
"Bcl2_1657_sas","Bcl2_1657_sas",0,-8.11045364975494
"Bcl2_1658_sas","Bcl2_1658_sas",0,-6.53388522872391
"Bcl2_1659_sas","Bcl2_1659_sas",0,-8.45828963728311
"Bcl2_166_sas","Bcl2_166_sas",1,-2.98173706198744
"Bcl2_1660_sas","Bcl2_1660_sas",0,-6.47180685080702
"Bcl2_1661_sas","Bcl2_1661_sas",1,-1.13599394096785
"Bcl2_1662_sas","Bcl2_1662_sas",0,-7.12374126738046
"Bcl2_1663_sas","Bcl2_1663_sas",0,-9.32122330976003
"Bcl2_1664_sas","Bcl2_1664_sas",0,-7.80088539420385
"Bcl2_1665_sas","Bcl2_1665_sas",0,-5.90352090160975
"Bcl2_1666_sas","Bcl2_1666_sas",0,-8.76432243715163
"Bcl2_1667_sas","Bcl2_1667_sas",0,-7.67226932433913
"Bcl2_1668_sas","Bcl2_1668_sas",0,-8.00808857232099
"Bcl2_1669_sas","Bcl2_1669_sas",0,-8.73128308755417
"Bcl2_167_sas","Bcl2_167_sas",1,-0.849206176698406
"Bcl2_1670_sas","Bcl2_1670_sas",0,-8.79851705501674
"Bcl2_1671_sas","Bcl2_1671_sas",0,-7.0248392051432
"Bcl2_1672_sas","Bcl2_1672_sas",0,-3.49366753952168
"Bcl2_1673_sas","Bcl2_1673_sas",0,-8.92908765528774
"Bcl2_1674_sas","Bcl2_1674_sas",0,-8.29734454050266
"Bcl2_1675_sas","Bcl2_1675_sas",0,-7.8137669422364
"Bcl2_1676_sas","Bcl2_1676_sas",0,-7.25865015114505
"Bcl2_1677_sas","Bcl2_1677_sas",0,-7.11026474114565
"Bcl2_1678_sas","Bcl2_1678_sas",0,-6.68588832216896
"Bcl2_1679_sas","Bcl2_1679_sas",0,-4.75091859245115
"Bcl2_168_sas","Bcl2_168_sas",0,-5.94948960231126
"Bcl2_1680_sas","Bcl2_1680_sas",0,-6.84549005094437
"Bcl2_1681_sas","Bcl2_1681_sas",0,-7.08933242550324
"Bcl2_1682_sas","Bcl2_1682_sas",0,-5.97235603052174
"Bcl2_1683_sas","Bcl2_1683_sas",0,-6.73201757609496
"Bcl2_1684_sas","Bcl2_1684_sas",0,-6.28965796879001
"Bcl2_1685_sas","Bcl2_1685_sas",0,-5.12709251823627
"Bcl2_1686_sas","Bcl2_1686_sas",0,-6.41486136754303
"Bcl2_1687_sas","Bcl2_1687_sas",0,-5.08182483800791
"Bcl2_1688_sas","Bcl2_1688_sas",0,-7.26745538406266
"Bcl2_1689_sas","Bcl2_1689_sas",0,-3.34848376311714
"Bcl2_169_sas","Bcl2_169_sas",0,-6.91570310891922
"Bcl2_1690_sas","Bcl2_1690_sas",0,-6.28040523436397
"Bcl2_1691_sas","Bcl2_1691_sas",1,-1.68250415020806
"Bcl2_1692_sas","Bcl2_1692_sas",1,-0.137435635413295
"Bcl2_1693_sas","Bcl2_1693_sas",0,-5.23073972364308
"Bcl2_1694_sas","Bcl2_1694_sas",0,-7.90002020777199
"Bcl2_1695_sas","Bcl2_1695_sas",1,-2.42854585925536
"Bcl2_1696_sas","Bcl2_1696_sas",1,2.58856054981988
"Bcl2_1697_sas","Bcl2_1697_sas",0,-8.61979926462456
"Bcl2_1698_sas","Bcl2_1698_sas",1,-0.344273746008787
"Bcl2_1699_sas","Bcl2_1699_sas",0,-9.05794347709945
"Bcl2_17_sas","Bcl2_17_sas",1,-2.85021985907055
"Bcl2_170_sas","Bcl2_170_sas",0,-6.3662957179825
"Bcl2_1700_sas","Bcl2_1700_sas",0,-8.12158699173647
"Bcl2_1701_sas","Bcl2_1701_sas",1,1.64346739749988
"Bcl2_1702_sas","Bcl2_1702_sas",1,3.84281527817977
"Bcl2_1703_sas","Bcl2_1703_sas",1,1.47698450520192
"Bcl2_1704_sas","Bcl2_1704_sas",0,-8.95992921309172
"Bcl2_1705_sas","Bcl2_1705_sas",0,-8.58466892393128
"Bcl2_1706_sas","Bcl2_1706_sas",0,-7.77343216153108
"Bcl2_1707_sas","Bcl2_1707_sas",0,-8.23468577047892
"Bcl2_1708_sas","Bcl2_1708_sas",0,-4.24099142615281
"Bcl2_1709_sas","Bcl2_1709_sas",0,-7.42826139721489
